Date,Parish,Latitude,Longitude,PM2.5
2011/1,Alexandria,31.3113,-92.4451,7.8
2011/2,Alexandria,31.3113,-92.4451,6.477777778
2011/3,Alexandria,31.3113,-92.4451,9.890909091
2011/4,Alexandria,31.3113,-92.4451,9.21
2011/5,Alexandria,31.3113,-92.4451,7.86
2011/6,Alexandria,31.3113,-92.4451,11.39
2011/7,Alexandria,31.3113,-92.4451,7.32
2011/8,Alexandria,31.3113,-92.4451,11.71818182
2011/9,Alexandria,31.3113,-92.4451,9.588888889
2011/10,Alexandria,31.3113,-92.4451,8.691666667
2011/11,Alexandria,31.3113,-92.4451,6.144444444
2011/12,Alexandria,31.3113,-92.4451,6.438461538
2011/1,BatonRouge,30.4507,-91.1546,9.538709677
2011/2,BatonRouge,30.4507,-91.1546,9.2
2011/3,BatonRouge,30.4507,-91.1546,9.309677419
2011/4,BatonRouge,30.4507,-91.1546,9.776666667
2011/5,BatonRouge,30.4507,-91.1546,9.667741935
2011/6,BatonRouge,30.4507,-91.1546,12.78333333
2011/7,BatonRouge,30.4507,-91.1546,9.183870968
2011/8,BatonRouge,30.4507,-91.1546,13.93333333
2011/9,BatonRouge,30.4507,-91.1546,11.08275862
2011/10,BatonRouge,30.4507,-91.1546,10.77419355
2011/11,BatonRouge,30.4507,-91.1546,7.671428571
2011/12,BatonRouge,30.4507,-91.1546,8.016129032
2011/1,BayouPlaquemine,30.287,-91.2423,7.74
2011/2,BayouPlaquemine,30.287,-91.2423,8.655555556
2011/3,BayouPlaquemine,30.287,-91.2423,8.463636364
2011/4,BayouPlaquemine,30.287,-91.2423,9.88
2011/5,BayouPlaquemine,30.287,-91.2423,8.944444444
2011/6,BayouPlaquemine,30.287,-91.2423,11.7
2011/7,BayouPlaquemine,30.287,-91.2423,6.86
2011/8,BayouPlaquemine,30.287,-91.2423,12.33636364
2011/9,BayouPlaquemine,30.287,-91.2423,10.93
2011/10,BayouPlaquemine,30.287,-91.2423,9.79
2011/11,BayouPlaquemine,30.287,-91.2423,7.6
2011/12,BayouPlaquemine,30.287,-91.2423,9.15
2011/1,Chalmette,29.9336,-89.9636,8.78
2011/2,Chalmette,29.9336,-89.9636,9.82
2011/3,Chalmette,29.9336,-89.9636,10.66
2011/4,Chalmette,29.9336,-89.9636,12.06
2011/5,Chalmette,29.9336,-89.9636,14.58
2011/6,Chalmette,29.9336,-89.9636,13.975
2011/7,Chalmette,29.9336,-89.9636,8.72
2011/8,Chalmette,29.9336,-89.9636,13.56666667
2011/9,Chalmette,29.9336,-89.9636,13.34
2011/10,Chalmette,29.9336,-89.9636,8.56
2011/11,Chalmette,29.9336,-89.9636,7.2
2011/12,Chalmette,29.9336,-89.9636,7.4
2011/1,Geismer,30.1797,-90.9789,9.87
2011/2,Geismer,30.1797,-90.9789,8.944444444
2011/3,Geismer,30.1797,-90.9789,9.763636364
2011/4,Geismer,30.1797,-90.9789,6.822222222
2011/5,Geismer,30.1797,-90.9789,10.04166667
2011/6,Geismer,30.1797,-90.9789,13.05555556
2011/7,Geismer,30.1797,-90.9789,8.081818182
2011/8,Geismer,30.1797,-90.9789,11.78
2011/9,Geismer,30.1797,-90.9789,13.08
2011/10,Geismer,30.1797,-90.9789,11.73
2011/11,Geismer,30.1797,-90.9789,7.822222222
2011/12,Geismer,30.1797,-90.9789,8.64
2011/1,Hammond,30.5044,-90.4615,7.03
2011/2,Hammond,30.5044,-90.4615,9.3375
2011/3,Hammond,30.5044,-90.4615,9.172727273
2011/4,Hammond,30.5044,-90.4615,8.81
2011/5,Hammond,30.5044,-90.4615,9.99
2011/6,Hammond,30.5044,-90.4615,11.76
2011/7,Hammond,30.5044,-90.4615,8.03
2011/8,Hammond,30.5044,-90.4615,13.14545455
2011/9,Hammond,30.5044,-90.4615,11.42
2011/10,Hammond,30.5044,-90.4615,9.71
2011/11,Hammond,30.5044,-90.4615,6.6
2011/12,Hammond,30.5044,-90.4615,6.96
2011/1,Houma,29.5958,-90.7195,6.99
2011/2,Houma,29.5958,-90.7195,8.177777778
2011/3,Houma,29.5958,-90.7195,8.854545455
2011/4,Houma,29.5958,-90.7195,9.12
2011/5,Houma,29.5958,-90.7195,9.081818182
2011/6,Houma,29.5958,-90.7195,10.83
2011/7,Houma,29.5958,-90.7195,6.71
2011/8,Houma,29.5958,-90.7195,10.71666667
2011/9,Houma,29.5958,-90.7195,10.56
2011/10,Houma,29.5958,-90.7195,9.85
2011/11,Houma,29.5958,-90.7195,6.68
2011/12,Houma,29.5958,-90.7195,6.15
2011/1,Kenner,30.0101,-90.2549,8.151612903
2011/2,Kenner,30.0101,-90.2549,9.021428571
2011/3,Kenner,30.0101,-90.2549,8.720689655
2011/4,Kenner,30.0101,-90.2549,8.746666667
2011/5,Kenner,30.0101,-90.2549,8.83
2011/6,Kenner,30.0101,-90.2549,12.04333333
2011/7,Kenner,30.0101,-90.2549,8.3
2011/8,Kenner,30.0101,-90.2549,12.69677419
2011/9,Kenner,30.0101,-90.2549,10.96785714
2011/10,Kenner,30.0101,-90.2549,9.067741935
2011/11,Kenner,30.0101,-90.2549,6.093333333
2011/12,Kenner,30.0101,-90.2549,7.364516129
2011/1,Lafayette,30.2033,-92.0295,7.14
2011/2,Lafayette,30.2033,-92.0295,7.611111111
2011/3,Lafayette,30.2033,-92.0295,8.536363636
2011/4,Lafayette,30.2033,-92.0295,9.33
2011/5,Lafayette,30.2033,-92.0295,8.52
2011/6,Lafayette,30.2033,-92.0295,12.03
2011/7,Lafayette,30.2033,-92.0295,6.72
2011/8,Lafayette,30.2033,-92.0295,11.3
2011/9,Lafayette,30.2033,-92.0295,9.761538462
2011/10,Lafayette,30.2033,-92.0295,10.97
2011/11,Lafayette,30.2033,-92.0295,8.03
2011/12,Lafayette,30.2033,-92.0295,7.825
2011/1,LakeCharles,30.195,-93.2333,6.86
2011/2,LakeCharles,30.195,-93.2333,7.466666667
2011/3,LakeCharles,30.195,-93.2333,10.42727273
2011/4,LakeCharles,30.195,-93.2333,8.8
2011/5,LakeCharles,30.195,-93.2333,8.82
2011/6,LakeCharles,30.195,-93.2333,12.15
2011/7,LakeCharles,30.195,-93.2333,7.927272727
2011/8,LakeCharles,30.195,-93.2333,9.690909091
2011/9,LakeCharles,30.195,-93.2333,11.22
2011/10,LakeCharles,30.195,-93.2333,9.21
2011/11,LakeCharles,30.195,-93.2333,6.68
2011/12,LakeCharles,30.195,-93.2333,6.84
2011/1,Marrero,29.8994,-90.1004,7.89
2011/2,Marrero,29.8994,-90.1004,9.344444444
2011/3,Marrero,29.8994,-90.1004,9.163636364
2011/4,Marrero,29.8994,-90.1004,8.79
2011/5,Marrero,29.8994,-90.1004,9.16
2011/6,Marrero,29.8994,-90.1004,12.9
2011/7,Marrero,29.8994,-90.1004,7.19
2011/8,Marrero,29.8994,-90.1004,12.88181818
2011/9,Marrero,29.8994,-90.1004,10.81
2011/10,Marrero,29.8994,-90.1004,9.01
2011/11,Marrero,29.8994,-90.1004,6.345454545
2011/12,Marrero,29.8994,-90.1004,6.93
2011/1,Monroe,32.5093,-92.1193,7.47
2011/2,Monroe,32.5093,-92.1193,8.255555556
2011/3,Monroe,32.5093,-92.1193,9.27
2011/4,Monroe,32.5093,-92.1193,8.09
2011/5,Monroe,32.5093,-92.1193,9.25
2011/6,Monroe,32.5093,-92.1193,13.33
2011/7,Monroe,32.5093,-92.1193,9.077777778
2011/8,Monroe,32.5093,-92.1193,12.15
2011/9,Monroe,32.5093,-92.1193,13.17
2011/10,Monroe,32.5093,-92.1193,8.755555556
2011/11,Monroe,32.5093,-92.1193,7.03
2011/12,Monroe,32.5093,-92.1193,6.3
2011/1,PortAllen,30.4474,-91.2082,9.825806452
2011/2,PortAllen,30.4474,-91.2082,9.911538462
2011/3,PortAllen,30.4474,-91.2082,10.23666667
2011/4,PortAllen,30.4474,-91.2082,10.95714286
2011/5,PortAllen,30.4474,-91.2082,11.88928571
2011/6,PortAllen,30.4474,-91.2082,12.89666667
2011/7,PortAllen,30.4474,-91.2082,10.64230769
2011/8,PortAllen,30.4474,-91.2082,14.39655172
2011/9,PortAllen,30.4474,-91.2082,13.31
2011/10,PortAllen,30.4474,-91.2082,11.7
2011/11,PortAllen,30.4474,-91.2082,8.856666667
2011/12,PortAllen,30.4474,-91.2082,9.003225806
2011/1,Shreveport,32.4465,-93.8256,8.76
2011/2,Shreveport,32.4465,-93.8256,10.26666667
2011/3,Shreveport,32.4465,-93.8256,12.93636364
2011/4,Shreveport,32.4465,-93.8256,14.17
2011/5,Shreveport,32.4465,-93.8256,14.81
2011/6,Shreveport,32.4465,-93.8256,14.3
2011/7,Shreveport,32.4465,-93.8256,12.1
2011/8,Shreveport,32.4465,-93.8256,13.9
2011/9,Shreveport,32.4465,-93.8256,13.375
2011/10,Shreveport,32.4465,-93.8256,10.61
2011/11,Shreveport,32.4465,-93.8256,9.32
2011/12,Shreveport,32.4465,-93.8256,10.36
2011/1,Vinton,30.1986,-93.5708,6.44
2011/2,Vinton,30.1986,-93.5708,6.477777778
2011/3,Vinton,30.1986,-93.5708,11.1
2011/4,Vinton,30.1986,-93.5708,11.54
2011/5,Vinton,30.1986,-93.5708,8.79
2011/6,Vinton,30.1986,-93.5708,12.02
2011/7,Vinton,30.1986,-93.5708,7.454545455
2011/8,Vinton,30.1986,-93.5708,9.281818182
2011/9,Vinton,30.1986,-93.5708,11.47272727
2011/10,Vinton,30.1986,-93.5708,10.47
2011/11,Vinton,30.1986,-93.5708,6
2011/12,Vinton,30.1986,-93.5708,6.39
2012/1,Alexandria,31.3113,-92.4451,6.845454545
2012/2,Alexandria,31.3113,-92.4451,4.911111111
2012/3,Alexandria,31.3113,-92.4451,7.490909091
2012/4,Alexandria,31.3113,-92.4451,6.744444444
2012/5,Alexandria,31.3113,-92.4451,11.60769231
2012/6,Alexandria,31.3113,-92.4451,10.96363636
2012/7,Alexandria,31.3113,-92.4451,8.463636364
2012/8,Alexandria,31.3113,-92.4451,8.6
2012/9,Alexandria,31.3113,-92.4451,9.58
2012/10,Alexandria,31.3113,-92.4451,8.82
2012/11,Alexandria,31.3113,-92.4451,9.96
2012/12,Alexandria,31.3113,-92.4451,4.133333333
2012/1,BatonRouge,30.4507,-91.1546,10.27
2012/2,BatonRouge,30.4507,-91.1546,8.027586207
2012/3,BatonRouge,30.4507,-91.1546,7.661290323
2012/4,BatonRouge,30.4507,-91.1546,8.842857143
2012/5,BatonRouge,30.4507,-91.1546,12.19032258
2012/6,BatonRouge,30.4507,-91.1546,11.1037037
2012/7,BatonRouge,30.4507,-91.1546,9.744827586
2012/8,BatonRouge,30.4507,-91.1546,9.933333333
2012/9,BatonRouge,30.4507,-91.1546,10.46923077
2012/10,BatonRouge,30.4507,-91.1546,10.01333333
2012/11,BatonRouge,30.4507,-91.1546,10.69655172
2012/12,BatonRouge,30.4507,-91.1546,8.139285714
2012/1,Chalmette,29.9336,-89.9636,13.3
2012/2,Chalmette,29.9336,-89.9636,7.82
2012/3,Chalmette,29.9336,-89.9636,7.56
2012/4,Chalmette,29.9336,-89.9636,13.2
2012/5,Chalmette,29.9336,-89.9636,13.8
2012/6,Chalmette,29.9336,-89.9636,10.28
2012/7,Chalmette,29.9336,-89.9636,7.82
2012/8,Chalmette,29.9336,-89.9636,8.14
2012/9,Chalmette,29.9336,-89.9636,11.04
2012/10,Chalmette,29.9336,-89.9636,9.66
2012/11,Chalmette,29.9336,-89.9636,9.833333333
2012/12,Chalmette,29.9336,-89.9636,13.83333333
2012/1,Geismer,30.1797,-90.9789,8.327272727
2012/2,Geismer,30.1797,-90.9789,8.733333333
2012/3,Geismer,30.1797,-90.9789,7.281818182
2012/4,Geismer,30.1797,-90.9789,10.69
2012/5,Geismer,30.1797,-90.9789,12.46
2012/6,Geismer,30.1797,-90.9789,11.27
2012/7,Geismer,30.1797,-90.9789,7.5
2012/8,Geismer,30.1797,-90.9789,8.527272727
2012/9,Geismer,30.1797,-90.9789,9.48
2012/10,Geismer,30.1797,-90.9789,10.12
2012/11,Geismer,30.1797,-90.9789,10.9
2012/12,Geismer,30.1797,-90.9789,6.99
2012/1,Hammond,30.5044,-90.4615,7.754545455
2012/2,Hammond,30.5044,-90.4615,6.544444444
2012/3,Hammond,30.5044,-90.4615,6.3375
2012/4,Hammond,30.5044,-90.4615,9.828571429
2012/5,Hammond,30.5044,-90.4615,11.68
2012/6,Hammond,30.5044,-90.4615,10.46666667
2012/7,Hammond,30.5044,-90.4615,8.777777778
2012/8,Hammond,30.5044,-90.4615,8.02
2012/9,Hammond,30.5044,-90.4615,10.06
2012/10,Hammond,30.5044,-90.4615,8.86
2012/11,Hammond,30.5044,-90.4615,9.414285714
2012/12,Hammond,30.5044,-90.4615,6.55
2012/1,Houma,29.5958,-90.7195,7.290909091
2012/2,Houma,29.5958,-90.7195,7.333333333
2012/3,Houma,29.5958,-90.7195,5.718181818
2012/4,Houma,29.5958,-90.7195,8.26
2012/5,Houma,29.5958,-90.7195,10.98
2012/6,Houma,29.5958,-90.7195,8.13
2012/7,Houma,29.5958,-90.7195,6.9
2012/8,Houma,29.5958,-90.7195,6.522222222
2012/9,Houma,29.5958,-90.7195,8.34
2012/10,Houma,29.5958,-90.7195,8.5
2012/11,Houma,29.5958,-90.7195,8.357142857
2012/12,Houma,29.5958,-90.7195,6.466666667
2012/1,Kenner,30.0101,-90.2549,7.770967742
2012/2,Kenner,30.0101,-90.2549,6.686206897
2012/3,Kenner,30.0101,-90.2549,6.851612903
2012/4,Kenner,30.0101,-90.2549,9.253846154
2012/5,Kenner,30.0101,-90.2549,11.44516129
2012/6,Kenner,30.0101,-90.2549,8.6
2012/7,Kenner,30.0101,-90.2549,8.24516129
2012/8,Kenner,30.0101,-90.2549,7.957692308
2012/9,Kenner,30.0101,-90.2549,10.00357143
2012/10,Kenner,30.0101,-90.2549,7.25
2012/11,Kenner,30.0101,-90.2549,9.448148148
2012/12,Kenner,30.0101,-90.2549,6.426666667
2012/1,Lafayette,30.2033,-92.0295,7.8
2012/2,Lafayette,30.2033,-92.0295,6.611111111
2012/3,Lafayette,30.2033,-92.0295,7.025
2012/4,Lafayette,30.2033,-92.0295,8.28
2012/5,Lafayette,30.2033,-92.0295,11
2012/6,Lafayette,30.2033,-92.0295,10.46
2012/7,Lafayette,30.2033,-92.0295,9.48
2012/8,Lafayette,30.2033,-92.0295,8.8
2012/9,Lafayette,30.2033,-92.0295,9.54
2012/10,Lafayette,30.2033,-92.0295,8.53
2012/11,Lafayette,30.2033,-92.0295,8.94
2012/12,Lafayette,30.2033,-92.0295,5.625
2012/1,LakeCharles,30.195,-93.2333,7.8
2012/2,LakeCharles,30.195,-93.2333,6.611111111
2012/3,LakeCharles,30.195,-93.2333,7.025
2012/4,LakeCharles,30.195,-93.2333,8.28
2012/5,LakeCharles,30.195,-93.2333,11
2012/6,LakeCharles,30.195,-93.2333,10.46
2012/7,LakeCharles,30.195,-93.2333,9.48
2012/8,LakeCharles,30.195,-93.2333,8.8
2012/9,LakeCharles,30.195,-93.2333,9.54
2012/10,LakeCharles,30.195,-93.2333,8.53
2012/11,LakeCharles,30.195,-93.2333,8.94
2012/12,LakeCharles,30.195,-93.2333,5.625
2012/1,Marrero,29.8994,-90.1004,9.581818182
2012/2,Marrero,29.8994,-90.1004,6.677777778
2012/3,Marrero,29.8994,-90.1004,7.072727273
2012/4,Marrero,29.8994,-90.1004,8.12
2012/5,Marrero,29.8994,-90.1004,11.66
2012/6,Marrero,29.8994,-90.1004,9.12
2012/7,Marrero,29.8994,-90.1004,8.82
2012/8,Marrero,29.8994,-90.1004,7.6875
2012/9,Marrero,29.8994,-90.1004,10.37857143
2012/10,Marrero,29.8994,-90.1004,9.3
2012/11,Marrero,29.8994,-90.1004,12.46
2012/12,Marrero,29.8994,-90.1004,5.97
2012/1,Monroe,32.5093,-92.1193,9.672727273
2012/2,Monroe,32.5093,-92.1193,5.575
2012/3,Monroe,32.5093,-92.1193,7.1
2012/4,Monroe,32.5093,-92.1193,7.688888889
2012/5,Monroe,32.5093,-92.1193,14.5
2012/6,Monroe,32.5093,-92.1193,11.58461538
2012/7,Monroe,32.5093,-92.1193,9.16
2012/8,Monroe,32.5093,-92.1193,10.93636364
2012/9,Monroe,32.5093,-92.1193,8.91
2012/10,Monroe,32.5093,-92.1193,8.63
2012/11,Monroe,32.5093,-92.1193,9.74
2012/12,Monroe,32.5093,-92.1193,6.4
2012/1,PortAllen,30.4474,-91.2082,9.764
2012/2,PortAllen,30.4474,-91.2082,8.2
2012/3,PortAllen,30.4474,-91.2082,9.07826087
2012/4,PortAllen,30.4474,-91.2082,9.435714286
2012/5,PortAllen,30.4474,-91.2082,12.4037037
2012/6,PortAllen,30.4474,-91.2082,10.75517241
2012/7,PortAllen,30.4474,-91.2082,9.322580645
2012/8,PortAllen,30.4474,-91.2082,9.9
2012/9,PortAllen,30.4474,-91.2082,10.72380952
2012/10,PortAllen,30.4474,-91.2082,10.46785714
2012/11,PortAllen,30.4474,-91.2082,10.04482759
2012/12,PortAllen,30.4474,-91.2082,8.15
2012/1,Shreveport,32.4465,-93.8256,11.92727273
2012/2,Shreveport,32.4465,-93.8256,8.177777778
2012/3,Shreveport,32.4465,-93.8256,11.60909091
2012/4,Shreveport,32.4465,-93.8256,10.61
2012/5,Shreveport,32.4465,-93.8256,15.51
2012/6,Shreveport,32.4465,-93.8256,16.44
2012/7,Shreveport,32.4465,-93.8256,11.2125
2012/8,Shreveport,32.4465,-93.8256,13.06
2012/9,Shreveport,32.4465,-93.8256,10.41111111
2012/10,Shreveport,32.4465,-93.8256,10.8875
2012/11,Shreveport,32.4465,-93.8256,12.62
2012/12,Shreveport,32.4465,-93.8256,9.56
2012/1,Vinton,30.1986,-93.5708,5.963636364
2012/2,Vinton,30.1986,-93.5708,6.344444444
2012/3,Vinton,30.1986,-93.5708,6.016666667
2012/4,Vinton,30.1986,-93.5708,8.666666667
2012/5,Vinton,30.1986,-93.5708,10.84545455
2012/6,Vinton,30.1986,-93.5708,10.67
2012/7,Vinton,30.1986,-93.5708,9.55
2012/8,Vinton,30.1986,-93.5708,7.85
2012/9,Vinton,30.1986,-93.5708,7.881818182
2012/10,Vinton,30.1986,-93.5708,7.4875
2012/11,Vinton,30.1986,-93.5708,7.75
2012/12,Vinton,30.1986,-93.5708,7.27
2013/1,Alexandria,31.3113,-92.4451,5.372727273
2013/2,Alexandria,31.3113,-92.4451,7.111111111
2013/3,Alexandria,31.3113,-92.4451,7.27
2013/4,Alexandria,31.3113,-92.4451,6.57
2013/5,Alexandria,31.3113,-92.4451,6.672727273
2013/6,Alexandria,31.3113,-92.4451,7.516666667
2013/7,Alexandria,31.3113,-92.4451,7.588888889
2013/8,Alexandria,31.3113,-92.4451,9.025
2013/9,Alexandria,31.3113,-92.4451,10.64
2013/10,Alexandria,31.3113,-92.4451,6.054545455
2013/11,Alexandria,31.3113,-92.4451,6.816666667
2013/12,Alexandria,31.3113,-92.4451,6.67
2013/1,BatonRouge,30.4507,-91.1546,7.032258065
2013/2,BatonRouge,30.4507,-91.1546,7.375
2013/3,BatonRouge,30.4507,-91.1546,9.374193548
2013/4,BatonRouge,30.4507,-91.1546,6.851724138
2013/5,BatonRouge,30.4507,-91.1546,6.97
2013/6,BatonRouge,30.4507,-91.1546,8.64
2013/7,BatonRouge,30.4507,-91.1546,8.527272727
2013/8,BatonRouge,30.4507,-91.1546,9.783870968
2013/9,BatonRouge,30.4507,-91.1546,10.04666667
2013/10,BatonRouge,30.4507,-91.1546,8.514814815
2013/11,BatonRouge,30.4507,-91.1546,7.76
2013/12,BatonRouge,30.4507,-91.1546,9.793333333
2013/1,BayouPlaquemine,30.287,-91.2423,8.427272727
2013/2,BayouPlaquemine,30.287,-91.2423,7.1
2013/3,BayouPlaquemine,30.287,-91.2423,9.01
2013/4,BayouPlaquemine,30.287,-91.2423,6.24
2013/5,BayouPlaquemine,30.287,-91.2423,6.427272727
2013/6,BayouPlaquemine,30.287,-91.2423,7.42
2013/7,BayouPlaquemine,30.287,-91.2423,7.55
2013/8,BayouPlaquemine,30.287,-91.2423,7.133333333
2013/9,BayouPlaquemine,30.287,-91.2423,8.5375
2013/10,BayouPlaquemine,30.287,-91.2423,8.036363636
2013/11,BayouPlaquemine,30.287,-91.2423,9.36
2013/12,BayouPlaquemine,30.287,-91.2423,5.7625
2013/1,Chalmette,29.9336,-89.9636,9.15
2013/2,Chalmette,29.9336,-89.9636,7.86
2013/3,Chalmette,29.9336,-89.9636,9.42
2013/4,Chalmette,29.9336,-89.9636,7.64
2013/5,Chalmette,29.9336,-89.9636,6.56
2013/6,Chalmette,29.9336,-89.9636,8.56
2013/7,Chalmette,29.9336,-89.9636,6.26
2013/8,Chalmette,29.9336,-89.9636,8.62
2013/9,Chalmette,29.9336,-89.9636,9
2013/10,Chalmette,29.9336,-89.9636,5.783333333
2013/11,Chalmette,29.9336,-89.9636,7.14
2013/12,Chalmette,29.9336,-89.9636,8.68
2013/1,Geismer,30.1797,-90.9789,7.127272727
2013/2,Geismer,30.1797,-90.9789,8.428571429
2013/3,Geismer,30.1797,-90.9789,9.053846154
2013/4,Geismer,30.1797,-90.9789,7.26
2013/5,Geismer,30.1797,-90.9789,6.790909091
2013/6,Geismer,30.1797,-90.9789,8.74
2013/7,Geismer,30.1797,-90.9789,8.94
2013/8,Geismer,30.1797,-90.9789,9.61
2013/9,Geismer,30.1797,-90.9789,10.35
2013/10,Geismer,30.1797,-90.9789,8.281818182
2013/11,Geismer,30.1797,-90.9789,10.28
2013/12,Geismer,30.1797,-90.9789,10.8
2013/1,Hammond,30.5044,-90.4615,6.816666667
2013/2,Hammond,30.5044,-90.4615,5.422222222
2013/3,Hammond,30.5044,-90.4615,10.18
2013/4,Hammond,30.5044,-90.4615,5.58
2013/5,Hammond,30.5044,-90.4615,5.418181818
2013/6,Hammond,30.5044,-90.4615,7.55
2013/7,Hammond,30.5044,-90.4615,7.444444444
2013/8,Hammond,30.5044,-90.4615,8.31
2013/9,Hammond,30.5044,-90.4615,10.01111111
2013/10,Hammond,30.5044,-90.4615,6.718181818
2013/11,Hammond,30.5044,-90.4615,8.85
2013/12,Hammond,30.5044,-90.4615,6.8125
2013/1,Houma,29.5958,-90.7195,6.733333333
2013/2,Houma,29.5958,-90.7195,6.38
2013/3,Houma,29.5958,-90.7195,8.94
2013/4,Houma,29.5958,-90.7195,6
2013/5,Houma,29.5958,-90.7195,5.845454545
2013/6,Houma,29.5958,-90.7195,6.89
2013/7,Houma,29.5958,-90.7195,7.2
2013/8,Houma,29.5958,-90.7195,7.49
2013/9,Houma,29.5958,-90.7195,7.21
2013/10,Houma,29.5958,-90.7195,6.463636364
2013/11,Houma,29.5958,-90.7195,7.93
2013/12,Houma,29.5958,-90.7195,8.6
2013/1,Kenner,30.0101,-90.2549,8.110526316
2013/2,Kenner,30.0101,-90.2549,6.203571429
2013/3,Kenner,30.0101,-90.2549,8.303333333
2013/4,Kenner,30.0101,-90.2549,6.37
2013/5,Kenner,30.0101,-90.2549,6.648387097
2013/6,Kenner,30.0101,-90.2549,8.05
2013/7,Kenner,30.0101,-90.2549,7.473333333
2013/8,Kenner,30.0101,-90.2549,8.2
2013/9,Kenner,30.0101,-90.2549,7.436666667
2013/10,Kenner,30.0101,-90.2549,6.953846154
2013/11,Kenner,30.0101,-90.2549,5.615384615
2013/12,Kenner,30.0101,-90.2549,7.496153846
2013/1,Lafayette,30.2033,-92.0295,6.181818182
2013/2,Lafayette,30.2033,-92.0295,8.5875
2013/3,Lafayette,30.2033,-92.0295,7.15
2013/4,Lafayette,30.2033,-92.0295,6.58
2013/5,Lafayette,30.2033,-92.0295,6.290909091
2013/6,Lafayette,30.2033,-92.0295,7.81
2013/7,Lafayette,30.2033,-92.0295,7.46
2013/8,Lafayette,30.2033,-92.0295,9.36
2013/9,Lafayette,30.2033,-92.0295,9.41
2013/10,Lafayette,30.2033,-92.0295,8.454545455
2013/11,Lafayette,30.2033,-92.0295,9.31
2013/12,Lafayette,30.2033,-92.0295,8.366666667
2013/1,LakeCharles,30.195,-93.2333,6.54
2013/2,LakeCharles,30.195,-93.2333,8.0625
2013/3,LakeCharles,30.195,-93.2333,7.29
2013/4,LakeCharles,30.195,-93.2333,6.79
2013/5,LakeCharles,30.195,-93.2333,7.509090909
2013/6,LakeCharles,30.195,-93.2333,9.36
2013/7,LakeCharles,30.195,-93.2333,8.46
2013/8,LakeCharles,30.195,-93.2333,9.54
2013/9,LakeCharles,30.195,-93.2333,8.690909091
2013/10,LakeCharles,30.195,-93.2333,8.2
2013/11,LakeCharles,30.195,-93.2333,6.9
2013/12,LakeCharles,30.195,-93.2333,8.3
2013/1,Marrero,29.8994,-90.1004,9.385714286
2013/2,Marrero,29.8994,-90.1004,7.844444444
2013/3,Marrero,29.8994,-90.1004,9.35
2013/4,Marrero,29.8994,-90.1004,6.37
2013/5,Marrero,29.8994,-90.1004,6.809090909
2013/6,Marrero,29.8994,-90.1004,8.36
2013/7,Marrero,29.8994,-90.1004,7.77
2013/8,Marrero,29.8994,-90.1004,8.58
2013/9,Marrero,29.8994,-90.1004,8.33
2013/10,Marrero,29.8994,-90.1004,6.781818182
2013/11,Marrero,29.8994,-90.1004,7.84
2013/12,Marrero,29.8994,-90.1004,7.31
2013/1,Monroe,32.5093,-92.1193,5.485714286
2013/2,Monroe,32.5093,-92.1193,5.545454545
2013/3,Monroe,32.5093,-92.1193,7.9
2013/4,Monroe,32.5093,-92.1193,6.09
2013/5,Monroe,32.5093,-92.1193,6.727272727
2013/6,Monroe,32.5093,-92.1193,8.91
2013/7,Monroe,32.5093,-92.1193,9.36
2013/8,Monroe,32.5093,-92.1193,13.29
2013/9,Monroe,32.5093,-92.1193,13.6875
2013/10,Monroe,32.5093,-92.1193,6.245454545
2013/11,Monroe,32.5093,-92.1193,6.022222222
2013/12,Monroe,32.5093,-92.1193,8.390909091
2013/1,PortAllen,30.4474,-91.2082,7.123333333
2013/2,PortAllen,30.4474,-91.2082,8.096296296
2013/3,PortAllen,30.4474,-91.2082,9.448
2013/4,PortAllen,30.4474,-91.2082,7.673333333
2013/5,PortAllen,30.4474,-91.2082,7.956666667
2013/6,PortAllen,30.4474,-91.2082,9.78
2013/7,PortAllen,30.4474,-91.2082,9.451612903
2013/8,PortAllen,30.4474,-91.2082,10.27741935
2013/9,PortAllen,30.4474,-91.2082,10.44333333
2013/10,PortAllen,30.4474,-91.2082,8.848387097
2013/11,PortAllen,30.4474,-91.2082,7.162068966
2013/12,PortAllen,30.4474,-91.2082,9.435483871
2013/1,Shreveport,32.4465,-93.8256,8.311111111
2013/2,Shreveport,32.4465,-93.8256,9.03
2013/3,Shreveport,32.4465,-93.8256,9.154545455
2013/4,Shreveport,32.4465,-93.8256,10.67
2013/5,Shreveport,32.4465,-93.8256,10.31
2013/6,Shreveport,32.4465,-93.8256,11.14444444
2013/7,Shreveport,32.4465,-93.8256,12.42222222
2013/8,Shreveport,32.4465,-93.8256,13.86
2013/9,Shreveport,32.4465,-93.8256,14.69
2013/10,Shreveport,32.4465,-93.8256,7.445454545
2013/11,Shreveport,32.4465,-93.8256,11.56666667
2013/12,Shreveport,32.4465,-93.8256,11.16363636
2013/1,Vinton,30.1986,-93.5708,4.890909091
2013/2,Vinton,30.1986,-93.5708,6.74
2013/3,Vinton,30.1986,-93.5708,7.06
2013/4,Vinton,30.1986,-93.5708,6.76
2013/5,Vinton,30.1986,-93.5708,6.9
2013/6,Vinton,30.1986,-93.5708,8.03
2013/7,Vinton,30.1986,-93.5708,8.36
2013/8,Vinton,30.1986,-93.5708,9.82
2013/9,Vinton,30.1986,-93.5708,9.67
2013/10,Vinton,30.1986,-93.5708,6.709090909
